Total_Time,Score,Distance,Walls_Hit,Opponent_Hit,Owntail_Hit,Other_Hit,Turns_Cornering,Cummulated_Low_Corner_Dist,Cummulated_Low_Corners,low corner dist,Right_Corners,Left_Corners,Turns_With_Useless_Keys,Keys_Released,scorePerDist,turnsperdist,rightminusleft,class
718,25.79247911,2.090529248,0,0.001392758,0,0,0.02367688,0.550139276,0.011142061,49.37500127,0.011142061,0.012534819,0.082172702,0.027855153,12.33777482,0.011325783,0.001392758,88
858,6.828671329,2.145687646,0,0.002331002,0,0.009324009,0.054778555,0.909090909,0.032634033,27.85714254,0.025641026,0.029137529,0.164335664,0.061771562,3.182509506,0.025529603,0.003496503,88
845,9.995266272,1.384615385,0,0,0.002366864,0,0.170414201,0.265088757,0.007100592,37.33333178,0.113609467,0.056804734,0.071005917,0.046153846,7.218803419,0.123076923,0.056804733,88
1117,-2.401074306,1.592658908,0.017905103,0.003581021,0,0,0.252461952,0.515666965,0.014324082,36.00000091,0.120859445,0.131602507,0.047448523,0.039391226,-1.507588533,0.15851602,0.010743062,88
694,22.32708934,2.074927954,0,0,0.001440922,0,0.038904899,0.778097983,0.017291066,45.00000075,0.021613833,0.017291066,0.134005764,0.044668588,10.76041667,0.01875,0.004322767,89
713,13.34361851,1.765778401,0.033660589,0,0.001402525,0.001402525,0.208976157,0.778401122,0.033660589,23.12500004,0.12342216,0.085553997,0.026647966,0.116409537,7.556791104,0.118347895,0.037868163,89
843,20.69276394,2.134045077,0,0.002372479,0,0,0.028469751,0.518386714,0.013048636,39.72727218,0.010676157,0.017793594,0.163701068,0.036773428,9.696498054,0.013340745,0.007117437,90
542,8.750922509,1.97601476,0.014760148,0.005535055,0.003690037,0.001845018,0.042435424,0.5,0.020295203,24.63636358,0.014760148,0.027675277,0.405904059,0.046125461,4.428571429,0.021475257,0.012915129,90
996,25.90060241,2.248995984,0,0.010040161,0.001004016,0,0.037148594,0.822289157,0.022088353,37.22727344,0.020080321,0.017068273,0.192771084,0.042168675,11.51651786,0.016517857,0.003012048,90
1027,16.38558909,2.271665044,0,0,0.00097371,0.004868549,0.030185005,0.47030185,0.009737098,48.3000017,0.016553067,0.013631938,0.167478092,0.031158715,7.213030433,0.013287613,0.002921129,91
484,-1.890495868,2.22107438,0,0,0,0.01446281,0.202479339,0.376033058,0.012396694,30.33333387,0.132231405,0.070247934,0.458677686,0.037190083,-0.851162791,0.091162791,0.061983471,92
732,-4.463114754,3.047814208,0.009562842,0.00273224,0.028688525,0.006830601,0.035519126,0.471311475,0.016393443,28.74999931,0.019125683,0.016393443,0.378415301,0.039617486,-1.464365755,0.011653967,0.00273224,92
1519,0.868992758,2.623436471,0.040157999,0,0,0,0.019091508,0.506912442,0.011191573,45.29411924,0.011849901,0.007241606,0.075707702,0.021066491,0.331242158,0.00727729,0.004608295,93
419,-0.906921241,3.143198091,0.112171838,0.00477327,0,0,0.150357995,0.064439141,0.002386635,26.99999832,0.088305489,0.062052506,0.102625298,0.028639618,-0.288534548,0.047835991,0.026252983,94
174,-47.27011494,2.557471264,0.103448276,0.040229885,0,0.097701149,0.097701149,0.408045977,0.017241379,23.66666709,0.045977011,0.051724138,0.195402299,0.028735632,-18.48314607,0.038202247,0.005747127,94
2583,1.542392567,2.984901278,0.015873016,0,0.000774293,0,0.015873016,0.229190863,0.008904375,25.7391297,0.009291521,0.006581494,0.04258614,0.016260163,0.516731518,0.005317769,0.002710027,95
1381,8.386676322,2.535843592,0,0.001448226,0.001448226,0,0.01955105,0.519913106,0.01230992,42.23529527,0.00724113,0.01230992,0.049963794,0.018826937,3.307252998,0.00770988,0.00506879,95
859,25.44819558,1.437718277,0,0,0,0,0.119906868,0.301513388,0.004656577,64.75000585,0.048894063,0.071012806,0.048894063,0.024447031,17.70040486,0.08340081,0.022118743,95
553,-13.82640145,1.707052441,0.074141049,0.001808318,0,0.016274864,0.209764919,0.714285714,0.023508137,30.38461593,0.110307414,0.099457505,0.032549729,0.028933092,-8.099576271,0.122881356,0.010849909,95
632,22.83702532,1.976265823,0,0,0,0.009493671,0.033227848,0.856012658,0.014240506,60.11111248,0.014240506,0.018987342,0.066455696,0.033227848,11.55564452,0.016813451,0.004746836,96
824,22.11771845,2.120145631,0,0.003640777,0,0,0.02184466,0.671116505,0.013349515,50.27272564,0.012135922,0.009708738,0.053398058,0.024271845,10.43216943,0.010303377,0.002427184,96
1134,10.52469136,1.899470899,0.019400353,0,0.00617284,0.001763668,0.040564374,0.759259259,0.023809524,31.88888862,0.023809524,0.01675485,0.204585538,0.044091711,5.540854225,0.021355617,0.007054674,96
874,25.71510297,2.027459954,0.011441648,0.00228833,0,0,0.33180778,0.649885584,0.02173913,29.89473746,0.156750572,0.175057208,0.201372998,0.07208238,12.68340858,0.163656885,0.018306636,96
724,36.91298343,2.093922652,0,0,0,0,0.024861878,0.63121547,0.013812155,45.69999902,0.016574586,0.008287293,0.098066298,0.027624309,17.62862797,0.011873351,0.008287293,97
844,-0.183649289,1.928909953,0.004739336,0.004739336,0,0.008293839,0.281990521,0.658767773,0.018957346,34.74999997,0.090047393,0.191943128,0.193127962,0.047393365,-0.095208845,0.146191646,0.101895735,97
904,3.655973451,2.217920354,0.034292035,0,0.002212389,0,0.023230088,0.353982301,0.011061947,31.99999973,0.013274336,0.009955752,0.503318584,0.034292035,1.648379052,0.010473815,0.003318584,98
825,20.39515152,2.121212121,0,0,0,0,0.027878788,0.56969697,0.00969697,58.7499982,0.015757576,0.012121212,0.100606061,0.029090909,9.614857143,0.013142857,0.003636364,99
1076,30.1830855,2.308550186,0,0,0.001858736,0.005576208,0.027881041,0.396840149,0.013011152,30.500001,0.016728625,0.011152416,0.086431227,0.028810409,13.07447665,0.012077295,0.005576209,99
904,-1.653761062,1.439159292,0,0.003318584,0,0.015486726,0.171460177,0.532079646,0.012168142,43.72727126,0.10619469,0.065265487,0.03539823,0.029867257,-1.149116065,0.119139124,0.040929203,99
664,-1.106927711,1.310240964,0.013554217,0,0.001506024,0.003012048,0.225903614,0.590361446,0.019578313,30.15384655,0.128012048,0.097891566,0.103915663,0.028614458,-0.844827586,0.172413793,0.030120482,99
511,9.612524462,2.545988258,0.033268102,0,0.001956947,0,0.270058708,0.348336595,0.015655577,22.25000043,0.076320939,0.193737769,0.14481409,0.054794521,3.775557264,0.106072252,0.11741683,100
892,20.73206278,2.19058296,0,0,0,0.007847534,0.038116592,0.69058296,0.013452915,51.33333259,0.019058296,0.019058296,0.294843049,0.049327354,9.464176049,0.017400205,0,101
810,9.396296296,2.130864198,0,0.022222222,0.003703704,0,0.028395062,0.411111111,0.014814815,27.74999965,0.018518519,0.009876543,0.391358025,0.035802469,4.409617613,0.013325608,0.008641976,101
200,1.005,2.335,0.02,0,0,0.005,0.215,0.795,0.025,31.8,0.12,0.095,0.02,0.04,0.430406852,0.092077088,0.025,101
911,7.367727772,2.463227223,0,0.008781559,0.003293085,0,0.030735456,0.498353458,0.012074643,41.27272815,0.014270033,0.016465423,0.256860593,0.039517014,2.991087344,0.012477718,0.00219539,101
975,5.103589744,2.861538462,0.003076923,0,0.003076923,0.009230769,0.278974359,0.602051282,0.018461538,32.61111192,0.156923077,0.122051282,0.218461538,0.052307692,1.783512545,0.097491039,0.034871795,101
497,5.428571429,1.875251509,0,0,0,0.018108652,0.028169014,0.507042254,0.012072435,41.99999867,0.010060362,0.018108652,0.390342052,0.034205231,2.894849785,0.015021459,0.00804829,101
754,7.102122016,2.183023873,0.022546419,0,0,0,0.339522546,0.531830239,0.015915119,33.41666745,0.167108753,0.172413793,0.116710875,0.062334218,3.253341434,0.155528554,0.00530504,101
979,0.592441267,2.235955056,0.031664964,0.00102145,0.002042901,0.003064351,0.040858018,0.828396323,0.023493361,35.26086893,0.018386108,0.02247191,0.123595506,0.04494382,0.264961169,0.018273184,0.004085802,102
774,17.79715762,2.105943152,0,0,0,0.006459948,0.023255814,0.518087855,0.011627907,44.55555544,0.012919897,0.010335917,0.063307494,0.027131783,8.450920245,0.011042945,0.00258398,103
1027,17.94352483,2.271665044,0,0.005842259,0.00194742,0,0.025316456,0.507302824,0.012658228,40.07692262,0.016553067,0.008763389,0.05842259,0.025316456,7.898842692,0.011144449,0.007789678,103
885,3.261016949,2.186440678,0.007909605,0.001129944,0.002259887,0.005649718,0.033898305,0.95480226,0.023728814,40.2380945,0.013559322,0.020338983,0.137853107,0.037288136,1.491472868,0.015503876,0.006779661,103
470,-15.16808511,1.636170213,0.09787234,0,0.004255319,0,0.280851064,0.406382979,0.023404255,17.36363661,0.153191489,0.127659574,0.168085106,0.046808511,-9.270481144,0.171651495,0.025531915,103
422,-4.684834123,2.530805687,0.059241706,0,0.002369668,0.002369668,0.22985782,0.898104265,0.018957346,47.37499991,0.168246445,0.061611374,0.220379147,0.04028436,-1.851123596,0.09082397,0.106635071,103
884,19.55316742,2.165158371,0,0,0.003393665,0,0.031674208,0.889140271,0.019230769,46.23529465,0.012443439,0.019230769,0.084841629,0.037330317,9.030825496,0.014629049,0.00678733,104
887,-8.919954904,2.667418264,0.080045096,0.003382187,0,0,0.030439684,0.689966178,0.020293123,33.9999998,0.012401353,0.018038331,0.105975197,0.033821871,-3.344040575,0.011411665,0.005636978,104
331,-17.12386707,2.480362538,0.087613293,0,0.003021148,0,0.271903323,1.274924471,0.042296073,30.14285678,0.114803625,0.157099698,0.145015106,0.099697885,-6.903775883,0.109622412,0.042296073,104
1421,5.223082336,1.804363125,0.011963406,0,0.002111189,0,0.130893737,0.640394089,0.019704433,32.50000084,0.080928923,0.049964814,0.026038001,0.050668543,2.894695788,0.072542902,0.030964109,104
702,32.34045584,2.028490028,0,0,0,0,0.024216524,0.727920228,0.015669516,46.45454448,0.012820513,0.011396011,0.116809117,0.025641026,15.94311798,0.011938202,0.001424502,105
1032,12.04748062,2.292635659,0,0,0,0.012596899,0.036821705,0.561046512,0.022286822,25.17391273,0.018410853,0.018410853,0.189922481,0.03875969,5.254860524,0.016060862,0,105
523,27.00573614,2.896749522,0,0,0,0.003824092,0.028680688,0.636711281,0.015296367,41.6250003,0.015296367,0.013384321,0.116634799,0.030592734,9.322772277,0.00990099,0.001912046,105
1036,15.09362934,1.616795367,0,0,0.001930502,0,0.233590734,0.276061776,0.00965251,28.59999896,0.131274131,0.102316602,0.333011583,0.031853282,9.335522388,0.144477612,0.028957529,105
801,28.46691635,2.102372035,0,0,0,0,0.024968789,0.52309613,0.008739076,59.85714394,0.008739076,0.016229713,0.06741573,0.024968789,13.54038005,0.011876485,0.007490637,106
1106,1.000904159,2.839963834,0.008137432,0.009041591,0.000904159,0.009041591,0.026220615,0.537070524,0.018987342,28.28571392,0.016274864,0.00994575,0.08318264,0.028028933,0.35243553,0.009232728,0.006329114,106
643,26.50699844,2.98600311,0.00622084,0.01399689,0,0,0.034214619,1.079315708,0.024883359,43.37500046,0.018662519,0.0155521,0.116640747,0.034214619,8.877083333,0.011458333,0.003110419,106
953,2.26023085,2.405036726,0.023084995,0,0.006295908,0.001049318,0.334732424,0.488982162,0.016789087,29.12500019,0.184679958,0.150052466,0.130115425,0.043022036,0.939790576,0.139179756,0.034627492,106
730,26.48082192,2.073972603,0,0.002739726,0,0,0.026027397,0.597260274,0.012328767,48.44444493,0.015068493,0.010958904,0.067123288,0.028767123,12.7681638,0.012549538,0.004109589,107
932,0.357296137,2.022532189,0.032188841,0.002145923,0.001072961,0,0.212446352,0.681330472,0.025751073,26.45833329,0.115879828,0.096566524,0.16416309,0.071888412,0.176657825,0.105039788,0.019313304,107
1128,14.47606383,2.110815603,0.011524823,0,0.00177305,0.003546099,0.162234043,0.67287234,0.023049645,29.19230817,0.090425532,0.071808511,0.031028369,0.087765957,6.858042839,0.076858463,0.018617021,107
1892,8.928646934,2.399577167,0.002642706,0,0.005285412,0.002642706,0.029069767,0.597780127,0.01744186,34.2727282,0.014270613,0.014799154,0.0602537,0.037526427,3.72092511,0.012114537,0.000528541,107
670,6.076119403,1.504477612,0,0.019402985,0,0,0.040298507,0.828358209,0.025373134,32.64705925,0.020895522,0.019402985,0.050746269,0.059701493,4.038690476,0.026785714,0.001492537,107
650,-5.767692308,1.761538462,0.056923077,0,0,0,0.163076923,0.389230769,0.012307692,31.62500077,0.063076923,0.1,0.136923077,0.030769231,-3.274235808,0.092576419,0.036923077,108
819,19.31623932,2.115995116,0,0,0,0,0.026862027,0.467643468,0.013431013,34.81818296,0.014652015,0.012210012,0.139194139,0.026862027,9.128678592,0.012694749,0.002442003,108
785,-8.170700637,2.812738854,0.052229299,0,0,0,0.127388535,0.308280255,0.007643312,40.3333339,0.082802548,0.044585987,0.267515924,0.024203822,-2.904891304,0.045289855,0.038216561,108
591,14.53807107,2.225042301,0,0,0,0,0.143824027,0.131979695,0.003384095,38.99999705,0.10998308,0.033840948,0.054145516,0.023688663,6.533840304,0.064638783,0.076142132,108
105,-67.56190476,1.838095238,0.295238095,0,0,0.047619048,0.219047619,0.104761905,0.028571429,3.66666662,0.219047619,0,0.076190476,0.047619048,-36.75647668,0.119170984,0.219047619,109
224,-17.74553571,1.852678571,0.0625,0.008928571,0.008928571,0.013392857,0.28125,0.794642857,0.017857143,44.49999964,0.15625,0.125,0.053571429,0.058035714,-9.578313253,0.151807229,0.03125,109
123,-26.63414634,0.918699187,0.113821138,0.008130081,0,0.016260163,0.154471545,0.682926829,0.016260163,41.99999895,0.138211382,0.016260163,0.048780488,0.056910569,-28.99115044,0.168141593,0.121951219,109
727,-0.92434663,2.547455296,0.039889959,0.002751032,0.001375516,0,0.041265475,0.477303989,0.013755158,34.70000047,0.020632737,0.020632737,0.148555708,0.049518569,-0.362850972,0.016198704,0,109
583,28.44596913,1.939965695,0,0,0,0,0.042881647,0.475128645,0.012006861,39.57142879,0.018867925,0.024013722,0.065180103,0.04974271,14.66312997,0.022104332,0.005145797,110
1470,6.306802721,2.617006803,0.004081633,0.004761905,0.000680272,0.001360544,0.019727891,0.349659864,0.010884354,32.12499924,0.00952381,0.010204082,0.074829932,0.021768707,2.409929815,0.007538342,0.000680272,111
464,-12.35991379,2.185344828,0.088362069,0,0,0,0.109913793,0.310344828,0.010775862,28.80000022,0.060344828,0.049568966,0.043103448,0.021551724,-5.65581854,0.050295858,0.010775862,111
1488,9.334005376,2.641129032,0,0,0.001344086,0.007392473,0.038978495,0.576612903,0.012768817,45.15789544,0.022849462,0.016129032,0.120967742,0.040994624,3.534096692,0.01475827,0.00672043,112
1322,6.447049924,2.544629349,0.02269289,0.003025719,0,0,0.032526475,0.607413011,0.018910741,32.12000053,0.016641452,0.015885023,0.121028744,0.038577912,2.533590963,0.012782402,0.000756429,112
994,10.05533199,2.247484909,0,0,0,0.005030181,0.031187123,0.53722334,0.012072435,44.49999855,0.013078471,0.018108652,0.274647887,0.033199195,4.474037601,0.013876455,0.005030181,113
953,19.25918153,2.271773347,0,0.003147954,0,0.00524659,0.036726128,0.558237146,0.013641133,40.92307772,0.017838405,0.018887723,0.429171039,0.04616999,8.477598152,0.016166282,0.001049318,113
890,-3.493258427,1.502247191,0.024719101,0.002247191,0.003370787,0.003370787,0.134831461,0.27752809,0.007865169,35.28571223,0.058426966,0.076404494,0.391011236,0.02247191,-2.325355273,0.089753179,0.017977528,113
646,1.930340557,2.535603715,0,0,0.003095975,0,0.425696594,0.343653251,0.009287926,36.99999882,0.188854489,0.236842105,0.085139319,0.043343653,0.761294261,0.167887668,0.047987616,113
792,14.89015152,2.095959596,0,0.006313131,0,0,0.022727273,0.659090909,0.015151515,43.50000043,0.01010101,0.012626263,0.066919192,0.026515152,7.104216867,0.010843373,0.002525253,114
714,13.32633053,2.037815126,0,0,0.00140056,0,0.030812325,0.521008403,0.014005602,37.20000061,0.018207283,0.012605042,0.091036415,0.030812325,6.5395189,0.015120275,0.005602241,114
903,17.39091916,2.179401993,0,0.005537099,0.006644518,0,0.025470653,0.688815061,0.017718715,38.87500087,0.004429679,0.021040975,0.080841639,0.028792913,7.979674797,0.011686992,0.016611296,114
1041,13.48895293,2.378482229,0,0,0,0,0.036503362,0.643611912,0.019212296,33.49999979,0.015369837,0.021133525,0.126801153,0.038424592,5.671243942,0.015347334,0.005763688,114
895,36.75530726,2.693854749,0,0,0,0,0.040223464,0.905027933,0.023463687,38.57142882,0.024581006,0.015642458,0.110614525,0.043575419,13.64413107,0.014931564,0.008938548,115
1088,12.765625,1.849264706,0,0,0,0.000919118,0.035845588,0.609375,0.017463235,34.89473743,0.019301471,0.016544118,0.113051471,0.039522059,6.903081511,0.019383698,0.002757353,115
639,7.261345853,2.361502347,0.023474178,0,0,0,0.161189358,0.212832551,0.007824726,27.20000049,0.051643192,0.109546166,0.040688576,0.045383412,3.074884029,0.068257124,0.057902974,115
690,25.63913043,2.020289855,0,0,0,0,0.024637681,0.582608696,0.010144928,57.42856884,0.015942029,0.008695652,0.117391304,0.028985507,12.69081779,0.012195122,0.007246377,116
1365,0.854212454,2.184615385,0.020512821,0.001465201,0.004395604,0.007326007,0.023443223,0.412454212,0.011721612,35.18749913,0.010989011,0.012454212,0.142124542,0.032967033,0.391012743,0.010731053,0.001465201,116
806,28.0483871,2.150124069,0,0,0.001240695,0,0.029776675,0.655086849,0.014888337,44.00000141,0.009925558,0.019851117,0.08808933,0.033498759,13.04500866,0.013848817,0.009925559,117
539,-6.790352505,2.940630798,0.07606679,0,0,0.009276438,0.035250464,0.467532468,0.018552876,25.19999961,0.014842301,0.020408163,0.141001855,0.038961039,-2.309148265,0.011987382,0.005565862,117
886,3.032731377,2.968397291,0.03724605,0,0.007900677,0.006772009,0.193002257,0.433408578,0.01241535,34.9090906,0.141083521,0.051918736,0.144469526,0.030474041,1.021673004,0.065019011,0.089164785,117
1908,2.048742138,2.436582809,0.014150943,0.001572327,0.001048218,0.004192872,0.01572327,0.396226415,0.013102725,30.24000084,0.005765199,0.009958071,0.165618449,0.018343816,0.840825984,0.006453001,0.004192872,117
463,-2.453563715,2.066954644,0.004319654,0,0.002159827,0.010799136,0.35637149,0.591792657,0.017278618,34.24999945,0.136069114,0.220302376,0.041036717,0.032397408,-1.187042842,0.172413793,0.084233262,117
997,14.84252758,2.266800401,0,0.001003009,0,0,0.027081244,0.253761284,0.006018054,42.16666783,0.012036108,0.015045135,0.104312939,0.033099298,6.547787611,0.011946903,0.003009027,118
379,-12.18997361,1.646437995,0.092348285,0,0,0,0.134564644,0.440633245,0.021108179,20.8750004,0.021108179,0.113456464,0.153034301,0.055408971,-7.403846154,0.081730769,0.092348285,118
389,3.573264781,1.794344473,0,0.010282776,0.002570694,0,0.046272494,0.393316195,0.01285347,30.60000101,0.020565553,0.025706941,0.136246787,0.041131105,1.991404011,0.025787966,0.005141388,118
1061,35.30819981,2.329877474,0,0.001885014,0.000942507,0,0.020735156,0.561734213,0.013195099,42.57142845,0.008482564,0.012252592,0.072573044,0.023562677,15.15453074,0.008899676,0.003770028,119
877,19.70125428,2.218928164,0,0.003420753,0,0.005701254,0.027366021,0.655644242,0.017103763,38.33333296,0.009122007,0.018244014,0.075256556,0.030786773,8.878725591,0.012332991,0.009122007,120
210,-18.9952381,1.452380952,0.1,0,0,0,0.085714286,0.152380952,0.00952381,15.99999916,0.019047619,0.066666667,0.019047619,0.023809524,-13.07868852,0.059016393,0.047619048,120
639,1.314553991,1.981220657,0.039123631,0.004694836,0,0.001564945,0.03286385,0.715179969,0.021909233,32.64285742,0.015649452,0.017214397,0.098591549,0.03286385,0.663507109,0.016587678,0.001564945,120
1070,19.69252336,2.303738318,0,0.013084112,0.005607477,0,0.028037383,0.696261682,0.018691589,37.24999956,0.007476636,0.020560748,0.139252336,0.028971963,8.548073022,0.012170385,0.013084112,120
1005,3.190049751,1.989054726,0.03681592,0.000995025,0.000995025,0.004975124,0.186069652,0.358208955,0.011940299,29.99999874,0.068656716,0.117412935,0.00199005,0.024875622,1.603801901,0.093546773,0.048756219,121
275,-17.17818182,2.287272727,0.058181818,0.003636364,0.007272727,0.04,0.236363636,0.44,0.029090909,15.12500005,0.16,0.076363636,0.010909091,0.036363636,-7.510333863,0.103338633,0.083636364,121
500,-11.798,2.074,0.06,0.004,0,0,0.104,0.422,0.01,42.2,0.024,0.08,0.032,0.018,-5.68852459,0.050144648,0.056,121
517,-0.545454545,1.926499033,0.036750484,0,0,0,0.030947776,0.373307544,0.01934236,19.29999979,0.013539652,0.017408124,0.170212766,0.040618956,-0.28313253,0.016064257,0.003868472,122
721,7.381414702,1.79334258,0,0,0.002773925,0,0.300970874,0.705963939,0.022191401,31.81249976,0.13037448,0.170596394,0.169209431,0.045769764,4.116009281,0.167826759,0.040221914,122
289,-16.98961938,1.480968858,0,0,0.058823529,0.031141869,0.470588235,0.152249135,0.020761246,7.333333221,0.24567474,0.224913495,0.117647059,0.076124567,-11.47196262,0.317757009,0.020761245,122
511,7.264187867,2.199608611,0.005870841,0.005870841,0,0.005870841,0.052837573,1.223091977,0.033268102,36.76470563,0.02739726,0.025440313,0.156555773,0.060665362,3.302491103,0.024021352,0.001956947,123
688,16.98982558,1.783430233,0,0,0,0,0.194767442,1.367732558,0.042151163,32.4482757,0.097383721,0.097383721,0.031976744,0.07994186,9.526487368,0.109209454,0,123
703,6.122332859,2.174964438,0.009957326,0.001422475,0,0.0056899,0.187766714,0.941678521,0.032716927,28.78260911,0.113798009,0.073968706,0.055476529,0.073968706,2.814911707,0.086330935,0.039829303,123
1444,1.693213296,2.578254848,0.03531856,0,0,0.002770083,0.026315789,0.408587258,0.012465374,32.77777771,0.015235457,0.011080332,0.132963989,0.028393352,0.656728445,0.010206822,0.004155125,124
828,31.19444444,2.143719807,0,0,0,0,0.027777778,0.803140097,0.018115942,44.33333343,0.012077295,0.015700483,0.134057971,0.027777778,14.5515493,0.012957746,0.003623188,124
1405,0.431316726,1.809252669,0.014946619,0,0.002135231,0,0.207117438,0.288967972,0.010676157,27.06666566,0.091814947,0.115302491,0.061921708,0.032740214,0.238394965,0.11447679,0.023487544,124
803,20.92652553,2.104607721,0,0.00124533,0,0.00498132,0.0249066,0.571606476,0.01120797,51.00000054,0.01120797,0.01369863,0.084682441,0.02615193,9.943195266,0.01183432,0.00249066,125
150,-14.99333333,0.933333333,0.066666667,0.006666667,0,0.006666667,0.086666667,0.246666667,0.013333333,18.50000049,0.073333333,0.013333333,0,0.026666667,-16.06428571,0.092857143,0.06,125
775,25.51741935,2.107096774,0,0,0,0,0.014193548,0.381935484,0.006451613,59.19999913,0.002580645,0.011612903,0.055483871,0.016774194,12.11022658,0.006736069,0.009032258,126
1202,7.65640599,2.40266223,0,0.000831947,0.000831947,0.00249584,0.016638935,0.34109817,0.009151414,37.27272856,0.000831947,0.015806988,0.076539101,0.019134775,3.186634349,0.006925208,0.014975041,127
892,-10.4338565,1.529147982,0.073991031,0,0,0,0.210762332,0.547085202,0.014573991,37.53846163,0.10426009,0.106502242,0.075112108,0.021300448,-6.823313783,0.137829912,0.002242152,127
997,23.0672016,2.750250752,0,0,0,0,0.018054162,0.21664995,0.009027081,24.00000066,0.003009027,0.015045135,0.125376128,0.020060181,8.387308534,0.006564551,0.012036108,127
560,-11.85535714,2.244642857,0.108928571,0,0,0,0.153571429,0.2125,0.007142857,29.7500006,0.1,0.053571429,0.039285714,0.010714286,-5.281622912,0.068416866,0.046428571,127
464,-4.170258621,2.254310345,0,0,0,0.025862069,0.165948276,0.245689655,0.004310345,56.99999768,0.0625,0.103448276,0.247844828,0.010775862,-1.849904398,0.073613767,0.040948276,127
850,1.942352941,2.536470588,0.005882353,0.002352941,0.001176471,0.003529412,0.154117647,0.627058824,0.011764706,53.29999951,0.009411765,0.144705882,0.232941176,0.021176471,0.765769944,0.060760668,0.135294117,127
1046,-0.146271511,1.586998088,0,0,0.012428298,0.002868069,0.506692161,0.189292543,0.004780115,39.5999977,0.265774379,0.240917782,0.244741874,0.013384321,-0.092168675,0.319277108,0.024856597,127
687,-1.327510917,1.844250364,0.072780204,0.004366812,0,0,0.234352256,0.213973799,0.00727802,29.40000151,0.119359534,0.114992722,0.08588064,0.021834061,-0.719810576,0.127071823,0.004366812,127
716,24.74441341,2.039106145,0,0,0,0,0.029329609,0.578212291,0.009776536,59.14285909,0.015363128,0.01396648,0.152234637,0.030726257,12.13493151,0.014383562,0.001396648,128
1163,9.943250215,2.374032674,0,0.004299226,0,0.002579536,0.029234738,0.504729149,0.011177988,45.15384602,0.013757524,0.015477214,0.120378332,0.026655202,4.188337559,0.012314379,0.00171969,128
1109,18.67448151,2.34896303,0,0.000901713,0.000901713,0,0.023444545,0.538322813,0.014427412,37.31250019,0.008115419,0.015329125,0.102795311,0.027953111,7.950095969,0.009980806,0.007213706,128
1002,12.97704591,2.253493014,0,0,0,0,0.043912176,0.73752495,0.017964072,41.05555522,0.020958084,0.022954092,0.210578842,0.043912176,5.758635961,0.019486271,0.001996008,128
726,39.29338843,3.044077135,0,0,0.00137741,0,0.049586777,0.988980716,0.027548209,35.90000047,0.024793388,0.024793388,0.216253444,0.055096419,12.9081448,0.016289593,0,128
162,-61.95679012,1.043209877,0.314814815,0,0,0,0.12962963,0.222222222,0.018518519,11.99999968,0.00617284,0.12345679,0.160493827,0.030864198,-59.39053254,0.124260355,0.11728395,128
828,-1.414251208,2.123188406,0.006038647,0.004830918,0,0.001207729,0.025362319,0.457729469,0.014492754,31.58333254,0.010869565,0.014492754,0.109903382,0.027777778,-0.666097838,0.011945392,0.003623189,129
579,-14.88773748,2.937823834,0.088082902,0,0,0,0.032815199,0.706390328,0.018998273,37.18181795,0.018998273,0.013816926,0.19343696,0.03626943,-5.06760729,0.0111699,0.005181347,129
805,17.89689441,3.114285714,0,0,0.008695652,0,0.045962733,0.570186335,0.016149068,35.30769299,0.017391304,0.028571429,0.209937888,0.049689441,5.746709214,0.014758676,0.011180125,129
906,-1.427152318,2.181015453,0.054083885,0,0.002207506,0,0.033112583,0.444812362,0.017660044,25.18750021,0.013245033,0.01986755,0.336644592,0.033112583,-0.654352227,0.015182186,0.006622517,130
196,-29.60714286,1.132653061,0.153061224,0,0,0,0.091836735,0,0,70,0,0.091836735,0.219387755,0.010204082,-26.13963964,0.081081081,0.091836735,131
71,-29.97183099,1.408450704,0.154929577,0,0,0,0.211267606,0.14084507,0.014084507,10,0.098591549,0.112676056,0.126760563,0.014084507,-21.28,0.15,0.014084507,131
99,-41.41414141,2.242424242,0.202020202,0.01010101,0,0,0.595959596,0.606060606,0.01010101,60.00000059,0.272727273,0.323232323,0.070707071,0.03030303,-18.46846847,0.265765766,0.05050505,131
200,-31.995,1.655,0.13,0.015,0,0.02,0.055,0.765,0.03,25.5,0.035,0.02,0.2,0.05,-19.33232628,0.033232628,0.015,131
286,-20.67482517,1.041958042,0.108391608,0,0,0,0.101398601,0,0,70,0.048951049,0.052447552,0,0.003496503,-19.84228188,0.097315436,0.003496503,131
102,-40.16666667,1.470588235,0.205882353,0,0,0,0.12745098,0.009803922,0.009803922,1,0.107843137,0.019607843,0.068627451,0.019607843,-27.31333333,0.086666667,0.088235294,131
129,-51.70542636,2.007751938,0.263565891,0,0,0,0.139534884,0.069767442,0.015503876,4.5,0.069767442,0.069767442,0.108527132,0.023255814,-25.75289575,0.069498069,0,131
132,-70.20454545,2.545454545,0.318181818,0,0,0.037878788,0.136363636,0,0,70,0.136363636,0,0.053030303,0.022727273,-27.58035714,0.053571429,0.136363636,131
176,-21.72159091,2.039772727,0.193181818,0,0,0.005681818,0.170454545,0,0,70,0.073863636,0.096590909,0.073863636,0.022727273,-10.64902507,0.08356546,0.022727273,131
308,-19.12662338,2.090909091,0.100649351,0,0,0,0.262987013,0.269480519,0.00974026,27.66666588,0.11038961,0.152597403,0.191558442,0.032467532,-9.147515528,0.125776398,0.042207793,131
